strategy,step,price,action,reward,cumulative_reward,regime
MeanReversion,268,165.1964,0,-0.1300,-21.4379,1
MeanReversion,269,164.9817,0,0.1532,-21.2847,1
MeanReversion,270,165.2344,0,0.7798,-20.5049,1
MeanReversion,271,166.5229,1,-0.0000,-20.5049,1
MeanReversion,272,165.4452,0,0.6379,-19.8670,1
MeanReversion,273,166.5007,1,0.0000,-19.8670,1
MeanReversion,274,166.5810,1,-0.0000,-19.8670,1
MeanReversion,275,165.8639,1,0.0000,-19.8670,1
MeanReversion,276,166.3376,1,0.0000,-19.8670,1
MeanReversion,277,166.5771,1,-0.0000,-19.8670,1
MeanReversion,278,166.1653,1,0.0000,-19.8670,1
MeanReversion,279,166.3100,1,-0.0000,-19.8670,1
MeanReversion,280,166.0835,1,0.0000,-19.8670,1
MeanReversion,281,166.2673,1,0.0000,-19.8670,1
MeanReversion,282,166.8808,1,0.0000,-19.8670,1
MeanReversion,283,168.2028,2,0.5964,-19.2706,1
MeanReversion,284,167.1996,2,-1.0428,-20.3134,1
MeanReversion,285,168.9432,2,0.9540,-19.3595,1
MeanReversion,286,167.3315,1,-0.0000,-19.3595,1
MeanReversion,287,167.2407,1,0.0000,-19.3595,1
MeanReversion,288,167.7465,2,-0.1399,-19.4993,1
MeanReversion,289,167.9812,2,0.2977,-19.2017,1
MeanReversion,290,167.4811,1,-0.0000,-19.2017,1
MeanReversion,291,167.3377,1,-0.0000,-19.2017,1
MeanReversion,292,166.9736,1,-0.0000,-19.2017,1
MeanReversion,293,166.5506,1,0.0000,-19.2017,1
MeanReversion,294,167.3000,1,0.0000,-19.2017,1
MeanReversion,295,167.6178,1,-0.0000,-19.2017,1
MeanReversion,296,167.0797,1,0.0000,-19.2017,1
MeanReversion,297,167.8426,1,0.0000,-19.2017,1
MeanReversion,298,168.0935,2,-0.3824,-19.5841,1
MeanReversion,299,168.7363,2,-0.2750,-19.8591,1
MeanReversion,300,169.2004,2,0.4291,-19.4300,1
MeanReversion,301,168.4743,2,0.2818,-19.1482,1
MeanReversion,302,167.9996,1,0.0000,-19.1482,1
MeanReversion,303,168.5947,2,-0.2703,-19.4186,1
MeanReversion,304,169.0504,2,0.0426,-19.3759,1
MeanReversion,305,168.9784,2,-0.0249,-19.4009,1
MeanReversion,306,169.0205,2,-0.5729,-19.9737,1
MeanReversion,307,169.9888,2,0.3386,-19.6352,1
MeanReversion,308,169.4133,2,-0.2150,-19.8502,1
MeanReversion,309,169.7775,2,0.1493,-19.7009,1
MeanReversion,310,169.5240,2,0.1493,-19.5515,1
MeanReversion,311,169.2708,1,0.0000,-19.5515,1
MeanReversion,312,170.0835,2,-0.3253,-19.8769,1
MeanReversion,313,170.6368,2,-0.3025,-20.1794,1
MeanReversion,314,171.1530,2,-0.5164,-20.6958,1
MeanReversion,315,172.0369,2,0.1092,-20.5866,1
MeanReversion,316,171.8490,2,-0.2038,-20.7904,1
MeanReversion,317,172.1993,2,0.2677,-20.5227,1
MeanReversion,318,171.7383,2,-0.0405,-20.5633,1
MeanReversion,319,171.8079,2,0.1731,-20.3902,1
MeanReversion,320,171.5106,2,0.0587,-20.3314,1
MeanReversion,321,171.4098,1,0.0000,-20.3314,1
MeanReversion,322,171.7127,2,0.4910,-19.8405,1
MeanReversion,323,170.8696,1,0.0000,-19.8405,1
MeanReversion,324,172.3972,2,0.5960,-19.2445,1
MeanReversion,325,171.3697,1,-0.0000,-19.2445,1
MeanReversion,326,170.2271,1,0.0000,-19.2445,1
MeanReversion,327,171.0394,1,0.0000,-19.2445,1
MeanReversion,328,171.5179,1,0.0000,-19.2445,1
MeanReversion,329,171.8385,1,0.0000,-19.2445,1
MeanReversion,330,172.1465,2,0.1278,-19.1167,1
MeanReversion,331,171.9265,1,-0.0000,-19.1167,1
MeanReversion,332,171.0096,1,-0.0000,-19.1167,1
MeanReversion,333,170.9169,0,-0.4039,-19.5207,1
MeanReversion,334,170.2265,0,0.3912,-19.1294,1
MeanReversion,335,170.8925,1,-0.0000,-19.1294,1
MeanReversion,336,170.6274,0,-0.4657,-19.5951,1
MeanReversion,337,169.8328,0,-0.2070,-19.8021,1
MeanReversion,338,169.4812,0,0.1496,-19.6526,1
MeanReversion,339,169.7347,0,-0.3185,-19.9710,1
MeanReversion,340,169.1942,0,-0.4257,-20.3968,1
MeanReversion,341,168.4738,0,0.1000,-20.2968,1
MeanReversion,342,168.6423,0,0.0955,-20.2013,1
MeanReversion,343,168.8033,0,-0.2657,-20.4670,1
MeanReversion,344,168.3548,0,-0.2360,-20.7031,1
MeanReversion,345,167.9574,0,0.1101,-20.5929,1
MeanReversion,346,168.1423,0,-0.6949,-21.2878,1
MeanReversion,347,166.9739,0,-0.6453,-21.9331,1
MeanReversion,348,165.8965,0,-0.2848,-22.2179,1
MeanReversion,349,165.4241,0,-0.0271,-22.2450,1
MeanReversion,350,165.3793,0,0.2279,-22.0170,1
MeanReversion,351,165.7562,0,0.7780,-21.2390,1
MeanReversion,352,167.0459,1,0.0000,-21.2390,1
MeanReversion,353,167.7769,1,-0.0000,-21.2390,1
MeanReversion,354,167.6573,1,-0.0000,-21.2390,1
MeanReversion,355,167.6564,1,-0.0000,-21.2390,1
MeanReversion,356,166.8687,1,0.0000,-21.2390,1
MeanReversion,357,166.9076,1,-0.0000,-21.2390,1
MeanReversion,358,166.7285,1,0.0000,-21.2390,1
MeanReversion,359,167.0474,1,-0.0000,-21.2390,1
MeanReversion,360,166.4305,1,0.0000,-21.2390,1
MeanReversion,361,166.9216,1,0.0000,-21.2390,1
MeanReversion,362,168.1989,2,0.0593,-21.1797,1
MeanReversion,363,168.0991,1,0.0000,-21.1797,1
MeanReversion,364,168.4127,2,-0.3139,-21.4936,1
MeanReversion,365,168.9414,2,0.2195,-21.2741,1
MeanReversion,366,168.5705,2,-0.0878,-21.3618,1
MeanReversion,367,168.7184,2,0.0170,-21.3448,1
MeanReversion,368,168.6898,2,-0.0242,-21.3690,1
MeanReversion,369,168.7306,2,0.3898,-20.9792,1
MeanReversion,370,168.0728,1,0.0000,-20.9792,1
MeanReversion,371,168.0860,1,0.0000,-20.9792,1
MeanReversion,372,168.4773,1,0.0000,-20.9792,1
MeanReversion,373,169.6115,2,-0.4033,-21.3825,1
MeanReversion,374,170.2955,2,-0.9424,-22.3249,1
MeanReversion,375,171.9005,2,0.4722,-21.8527,1
MeanReversion,376,171.0888,2,-0.3160,-22.1687,1
MeanReversion,377,171.6294,2,0.0219,-22.1468,1
MeanReversion,378,171.5917,2,-0.9146,-23.0614,1
MeanReversion,379,173.1612,2,0.5241,-22.5373,1
MeanReversion,380,172.2537,2,0.5151,-22.0222,1
MeanReversion,381,171.3664,1,-0.0000,-22.0222,1
MeanReversion,382,170.7157,1,-0.0000,-22.0222,1
MeanReversion,383,168.8780,1,-0.0000,-22.0222,1
MeanReversion,384,168.4107,1,-0.0000,-22.0222,1
MeanReversion,385,167.7800,0,0.0766,-21.9457,1
MeanReversion,386,167.9085,0,0.1639,-21.7818,1
MeanReversion,387,168.1837,1,0.0000,-21.7818,1
MeanReversion,388,169.6726,1,0.0000,-21.7818,1
MeanReversion,389,170.3465,1,-0.0000,-21.7818,1
MeanReversion,390,169.7648,1,-0.0000,-21.7818,1
MeanReversion,391,168.9550,1,0.0000,-21.7818,1
MeanReversion,392,169.2980,1,-0.0000,-21.7818,1
MeanReversion,393,168.1741,0,0.8644,-20.9174,1
MeanReversion,394,169.6277,1,0.0000,-20.9174,1
MeanReversion,395,170.4871,1,-0.0000,-20.9174,1
MeanReversion,396,169.9846,1,-0.0000,-20.9174,1
MeanReversion,397,168.5120,1,0.0000,-20.9174,1
MeanReversion,398,169.5667,1,-0.0000,-20.9174,1
MeanReversion,399,169.3939,1,0.0000,-20.9174,1
MeanReversion,400,170.3116,1,-0.0000,-20.9174,1
MeanReversion,401,168.9177,1,-0.0000,-20.9174,1
MeanReversion,402,168.3895,1,-0.0000,-20.9174,1
MeanReversion,403,168.3714,1,0.0000,-20.9174,1
MeanReversion,404,168.3876,1,-0.0000,-20.9174,1
MeanReversion,405,168.0053,0,0.2947,-20.6227,1
MeanReversion,406,168.5005,1,-0.0000,-20.6227,1
MeanReversion,407,167.6186,0,-0.0583,-20.6809,1
MeanReversion,408,167.5209,0,0.0701,-20.6109,1
MeanReversion,409,167.6383,0,0.2546,-20.3563,1
MeanReversion,410,168.0651,1,0.0000,-20.3563,1
MeanReversion,411,168.6283,1,-0.0000,-20.3563,1
MeanReversion,412,167.6944,0,-0.7244,-21.0807,1
MeanReversion,413,166.4796,0,0.6579,-20.4227,1
MeanReversion,414,167.5749,1,0.0000,-20.4227,1
MeanReversion,415,167.8592,1,-0.0000,-20.4227,1
MeanReversion,416,167.2646,0,0.7622,-19.6606,1
MeanReversion,417,168.5395,1,0.0000,-19.6606,1
MeanReversion,418,168.6022,1,0.0000,-19.6606,1
MeanReversion,419,169.5127,2,0.0144,-19.6461,1
MeanReversion,420,169.4883,2,-0.9271,-20.5733,1
MeanReversion,421,171.0597,2,-0.7298,-21.3031,1
MeanReversion,422,172.3081,2,0.2422,-21.0609,1
MeanReversion,423,171.8907,2,-0.3374,-21.3982,1
MeanReversion,424,172.4706,2,-0.1681,-21.5663,1
MeanReversion,425,172.7606,2,-0.4944,-22.0607,1
MeanReversion,426,173.6146,2,0.6080,-21.4528,1
MeanReversion,427,172.5592,2,-0.1843,-21.6371,1
MeanReversion,428,172.8772,2,-0.3471,-21.9842,1
MeanReversion,429,173.4773,2,0.9705,-21.0136,1
MeanReversion,430,171.7936,1,-0.0000,-21.0136,1
MeanReversion,431,170.6545,1,-0.0000,-21.0136,1
MeanReversion,432,168.8876,1,-0.0000,-21.0136,1
MeanReversion,433,168.6248,1,0.0000,-21.0136,1
MeanReversion,434,169.1648,1,0.0000,-21.0136,1
MeanReversion,435,170.3056,1,-0.0000,-21.0136,1
MeanReversion,436,170.2468,1,0.0000,-21.0136,1
MeanReversion,437,171.4345,1,-0.0000,-21.0136,1
MeanReversion,438,170.1559,1,-0.0000,-21.0136,1
MeanReversion,439,168.6826,0,-0.0482,-21.0619,1
MeanReversion,440,168.6012,0,0.1627,-20.8991,1
MeanReversion,441,168.8756,0,-0.0431,-20.9422,1
MeanReversion,442,168.8028,0,-1.0053,-21.9475,1
MeanReversion,443,167.1059,0,-0.0176,-21.9651,1
MeanReversion,444,167.0765,0,-0.5987,-22.5637,1
MeanReversion,445,166.0763,0,0.3788,-22.1849,1
MeanReversion,446,166.7054,0,0.2131,-21.9719,1
MeanReversion,447,167.0606,0,-0.4237,-22.3955,1
MeanReversion,448,166.3528,0,-0.1993,-22.5948,1
MeanReversion,449,166.0213,0,-0.4525,-23.0473,1
MeanReversion,450,165.2700,0,0.0505,-22.9968,1
MeanReversion,451,165.3536,0,0.5404,-22.4564,1
MeanReversion,452,166.2472,1,-0.0000,-22.4564,1
MeanReversion,453,165.5434,0,0.3161,-22.1403,1
MeanReversion,454,166.0667,1,-0.0000,-22.1403,1
MeanReversion,455,165.7363,1,-0.0000,-22.1403,1
MeanReversion,456,165.2124,0,0.0308,-22.1095,1
MeanReversion,457,165.2633,0,-0.4200,-22.5295,1
MeanReversion,458,164.5691,0,-0.1666,-22.6961,1
MeanReversion,459,164.2949,0,-0.4722,-23.1684,1
MeanReversion,460,163.5191,0,1.0965,-22.0718,1
MeanReversion,461,165.3121,1,0.0000,-22.0718,1
MeanReversion,462,165.4719,1,-0.0000,-22.0718,1
MeanReversion,463,165.0357,1,0.0000,-22.0718,1
MeanReversion,464,165.3522,1,0.0000,-22.0718,1
MeanReversion,465,165.3919,1,-0.0000,-22.0718,1
MeanReversion,466,165.3428,1,0.0000,-22.0718,1
MeanReversion,467,165.9641,1,0.0000,-22.0718,1
MeanReversion,468,166.6691,2,0.2164,-21.8554,1
MeanReversion,469,166.3084,2,0.2278,-21.6276,1
MeanReversion,470,165.9295,1,-0.0000,-21.6276,1
MeanReversion,471,165.8102,1,-0.0000,-21.6276,1
MeanReversion,472,164.0753,0,-0.6209,-22.2485,1
MeanReversion,473,163.0566,0,0.8205,-21.4280,1
MeanReversion,474,164.3944,1,0.0000,-21.4280,1
MeanReversion,475,165.8879,1,-0.0000,-21.4280,1
MeanReversion,476,165.7914,1,0.0000,-21.4280,1
MeanReversion,477,166.3603,2,-0.1973,-21.6253,1
MeanReversion,478,166.6885,2,-1.5153,-23.1406,1
MeanReversion,479,169.2143,2,-0.4918,-23.6324,1
MeanReversion,480,170.0464,2,0.1220,-23.5104,1
MeanReversion,481,169.8390,2,0.5059,-23.0045,1
MeanReversion,482,168.9798,2,0.7912,-22.2133,1
MeanReversion,483,167.6428,1,0.0000,-22.2133,1
MeanReversion,484,167.8206,1,-0.0000,-22.2133,1
MeanReversion,485,167.2217,1,-0.0000,-22.2133,1
MeanReversion,486,166.1200,1,-0.0000,-22.2133,1
MeanReversion,487,165.6939,1,-0.0000,-22.2133,1
MeanReversion,488,164.9411,1,0.0000,-22.2133,1
MeanReversion,489,166.4410,1,0.0000,-22.2133,1
MeanReversion,490,167.2214,1,0.0000,-22.2133,1
MeanReversion,491,167.2512,1,0.0000,-22.2133,1
MeanReversion,492,168.4697,1,0.0000,-22.2133,1
MeanReversion,493,168.5053,1,-0.0000,-22.2133,1
MeanReversion,494,167.7882,1,0.0000,-22.2133,1
MeanReversion,495,169.0145,2,-0.2234,-22.4367,1
MeanReversion,496,169.3921,2,0.5326,-21.9041,1
MeanReversion,497,168.4898,1,-0.0000,-21.9041,1
MeanReversion,498,168.3103,1,-0.0000,-21.9041,1
MeanReversion,499,167.5914,1,-0.0000,-21.9041,1
MeanReversion,500,166.5028,1,0.0000,-21.9041,1
MeanReversion,501,167.3158,1,0.0000,-21.9041,1
MeanReversion,502,168.8747,2,0.6901,-21.2139,1
MeanReversion,503,167.7093,1,0.0000,-21.2139,1
MeanReversion,504,168.1714,1,-0.0000,-21.2139,1
MeanReversion,505,167.6395,1,-0.0000,-21.2139,1
MeanReversion,506,167.2650,1,-0.0000,-21.2139,1
MeanReversion,507,166.8250,1,-0.0000,-21.2139,1
MeanReversion,508,166.1897,0,0.0761,-21.1378,1
MeanReversion,509,166.3163,0,-0.3508,-21.4886,1
MeanReversion,510,165.7329,0,0.1972,-21.2914,1
MeanReversion,511,166.0598,0,0.0325,-21.2588,1
MeanReversion,512,166.1138,0,-0.0600,-21.3188,1
MeanReversion,513,166.0141,0,-0.3792,-21.6981,1
MeanReversion,514,165.3845,0,-0.2016,-21.8997,1
MeanReversion,515,165.0511,0,0.4538,-21.4459,1
MeanReversion,516,165.8000,0,0.3063,-21.1396,1
MeanReversion,517,166.3079,1,-0.0000,-21.1396,1
MeanReversion,518,165.6077,0,0.1185,-21.0211,1
MeanReversion,519,165.8039,1,0.0000,-21.0211,1
MeanReversion,520,166.5120,1,-0.0000,-21.0211,1
MeanReversion,521,165.2481,0,0.3446,-20.6765,1
MeanReversion,522,165.8175,1,-0.0000,-20.6765,1
MeanReversion,523,165.3937,0,0.3531,-20.3234,1
MeanReversion,524,165.9777,1,-0.0000,-20.3234,1
MeanReversion,525,165.4654,1,-0.0000,-20.3234,1
MeanReversion,526,164.1454,0,-0.6775,-21.0009,1
MeanReversion,527,163.0333,0,0.1742,-20.8267,1
MeanReversion,528,163.3173,0,0.2689,-20.5579,1
MeanReversion,529,163.7564,0,-0.3139,-20.8718,1
MeanReversion,530,163.2423,0,0.4570,-20.4148,1
MeanReversion,531,163.9882,0,-0.6900,-21.1048,1
MeanReversion,532,162.8568,0,0.1237,-20.9811,1
MeanReversion,533,163.0582,0,-0.4443,-21.4254,1
MeanReversion,534,162.3337,0,-0.1484,-21.5739,1
MeanReversion,535,162.0927,0,0.2039,-21.3700,1
MeanReversion,536,162.4232,0,-0.2538,-21.6238,1
MeanReversion,537,162.0109,0,-0.0068,-21.6306,1
MeanReversion,538,161.9999,0,0.6804,-20.9503,1
MeanReversion,539,163.1021,1,-0.0000,-20.9503,1
MeanReversion,540,162.8827,1,0.0000,-20.9503,1
MeanReversion,541,163.8043,1,-0.0000,-20.9503,1
MeanReversion,542,163.1075,1,0.0000,-20.9503,1
MeanReversion,543,163.7731,1,0.0000,-20.9503,1
MeanReversion,544,165.1349,2,1.1124,-19.8379,1
MeanReversion,545,163.2980,1,-0.0000,-19.8379,1
MeanReversion,546,162.8928,1,0.0000,-19.8379,1
MeanReversion,547,163.6070,1,0.0000,-19.8379,1
MeanReversion,548,163.6614,1,0.0000,-19.8379,1
MeanReversion,549,164.1724,2,0.1795,-19.6584,1
MeanReversion,550,163.8778,1,0.0000,-19.6584,1
MeanReversion,551,164.1503,2,-0.0397,-19.6981,1
MeanReversion,552,164.2155,2,-0.6824,-20.3805,1
MeanReversion,553,165.3361,2,-0.2020,-20.5825,1
MeanReversion,554,165.6700,2,-0.2316,-20.8141,1
MeanReversion,555,166.0538,2,0.1415,-20.6726,1
MeanReversion,556,165.8188,2,0.1712,-20.5014,1
MeanReversion,557,165.5349,2,0.1363,-20.3651,1
MeanReversion,558,165.3093,2,-0.2706,-20.6357,1
MeanReversion,559,165.7566,2,0.1372,-20.4985,1
MeanReversion,560,165.5291,2,-0.2130,-20.7115,1
MeanReversion,561,165.8817,2,-1.0631,-21.7745,1
MeanReversion,562,167.6451,2,-0.4246,-22.1991,1
MeanReversion,563,168.3569,2,0.1672,-22.0319,1
MeanReversion,564,168.0754,2,-0.5678,-22.5998,1
MeanReversion,565,169.0298,2,0.2253,-22.3745,1
MeanReversion,566,168.6490,2,0.9877,-21.3868,1
MeanReversion,567,166.9833,1,-0.0000,-21.3868,1
MeanReversion,568,166.2248,1,-0.0000,-21.3868,1
MeanReversion,569,164.8141,1,-0.0000,-21.3868,1
MeanReversion,570,164.6894,1,0.0000,-21.3868,1
MeanReversion,571,164.8668,1,0.0000,-21.3868,1
MeanReversion,572,166.3618,1,0.0000,-21.3868,1
MeanReversion,573,166.7025,1,-0.0000,-21.3868,1
MeanReversion,574,166.5892,1,0.0000,-21.3868,1
MeanReversion,575,167.3205,1,-0.0000,-21.3868,1
MeanReversion,576,165.5827,1,0.0000,-21.3868,1
MeanReversion,577,165.8893,1,0.0000,-21.3868,1
MeanReversion,578,166.6087,1,-0.0000,-21.3868,1
MeanReversion,579,165.4925,1,0.0000,-21.3868,1
MeanReversion,580,166.5301,1,0.0000,-21.3868,1
MeanReversion,581,166.8716,1,-0.0000,-21.3868,1
MeanReversion,582,166.5929,1,0.0000,-21.3868,1
MeanReversion,583,167.1667,1,0.0000,-21.3868,1
MeanReversion,584,169.0221,2,-0.0542,-21.4410,1
MeanReversion,585,169.1137,2,-0.0828,-21.5238,1
MeanReversion,586,169.2537,2,0.2558,-21.2680,1
MeanReversion,587,168.8208,2,0.4287,-20.8393,1
MeanReversion,588,168.0970,1,0.0000,-20.8393,1
MeanReversion,589,168.7536,2,0.4298,-20.4094,1
MeanReversion,590,168.0283,1,0.0000,-20.4094,1
MeanReversion,591,168.0813,1,-0.0000,-20.4094,1
MeanReversion,592,167.6923,1,0.0000,-20.4094,1
MeanReversion,593,168.0880,1,0.0000,-20.4094,1
MeanReversion,594,168.3477,1,0.0000,-20.4094,1
MeanReversion,595,169.1575,2,0.2771,-20.1323,1
MeanReversion,596,168.6888,1,-0.0000,-20.1323,1
MeanReversion,597,168.4357,1,-0.0000,-20.1323,1
MeanReversion,598,167.6281,1,-0.0000,-20.1323,1
MeanReversion,599,167.2884,1,0.0000,-20.1323,1
MeanReversion,600,167.6230,1,0.0000,-20.1323,1
MeanReversion,601,168.2446,1,-0.0000,-20.1323,1
MeanReversion,602,167.4918,1,0.0000,-20.1323,1
MeanReversion,603,168.2101,1,0.0000,-20.1323,1
MeanReversion,604,169.2813,2,-0.1559,-20.2882,1
MeanReversion,605,169.5452,2,-0.8383,-21.1266,1
MeanReversion,606,170.9665,2,0.4505,-20.6761,1
MeanReversion,607,170.1963,2,0.6512,-20.0248,1
MeanReversion,608,169.0880,1,-0.0000,-20.0248,1
MeanReversion,609,167.6078,1,0.0000,-20.0248,1
MeanReversion,610,168.8214,1,0.0000,-20.0248,1
MeanReversion,611,169.3010,1,-0.0000,-20.0248,1
MeanReversion,612,169.1887,1,0.0000,-20.0248,1
MeanReversion,613,169.3504,1,-0.0000,-20.0248,1
MeanReversion,614,168.3797,1,0.0000,-20.0248,1
MeanReversion,615,170.3145,2,0.0089,-20.0159,1
MeanReversion,616,170.2993,2,0.0178,-19.9982,1
MeanReversion,617,170.2690,2,-0.2727,-20.2709,1
MeanReversion,618,170.7334,2,-0.1437,-20.4146,1
MeanReversion,619,170.9787,2,-0.0160,-20.4306,1
MeanReversion,620,171.0060,2,0.4593,-19.9712,1
MeanReversion,621,170.2205,1,0.0000,-19.9712,1
MeanReversion,622,170.4839,1,0.0000,-19.9712,1
MeanReversion,623,171.8625,2,-0.5123,-20.4835,1
MeanReversion,624,172.7429,2,-0.5989,-21.0824,1
MeanReversion,625,173.7775,2,0.4032,-20.6792,1
MeanReversion,626,173.0768,2,0.6057,-20.0735,1
MeanReversion,627,172.0285,2,0.1772,-19.8963,1
MeanReversion,628,171.7236,1,-0.0000,-19.8963,1
MeanReversion,629,171.5792,1,0.0000,-19.8963,1
MeanReversion,630,172.2727,1,-0.0000,-19.8963,1
MeanReversion,631,170.7023,1,0.0000,-19.8963,1
MeanReversion,632,171.7880,1,-0.0000,-19.8963,1
MeanReversion,633,171.4694,1,-0.0000,-19.8963,1
MeanReversion,634,170.9516,1,-0.0000,-19.8963,1
MeanReversion,635,169.9915,0,-0.8390,-20.7353,1
MeanReversion,636,168.5652,0,0.3722,-20.3631,1
MeanReversion,637,169.1927,0,-0.0022,-20.3653,1
MeanReversion,638,169.1889,0,-0.6468,-21.0121,1
MeanReversion,639,168.0947,0,-0.6208,-21.6329,1
MeanReversion,640,167.0510,0,-0.1341,-21.7670,1
MeanReversion,641,166.8270,0,0.8338,-20.9332,1
MeanReversion,642,168.2181,0,-0.1316,-21.0648,1
MeanReversion,643,167.9967,0,-0.7174,-21.7822,1
MeanReversion,644,166.7915,0,-0.0833,-21.8655,1
MeanReversion,645,166.6525,0,-0.0922,-21.9577,1
MeanReversion,646,166.4989,0,-1.2524,-23.2101,1
MeanReversion,647,164.4136,0,0.0809,-23.1292,1
MeanReversion,648,164.5467,0,-0.0091,-23.1382,1
MeanReversion,649,164.5318,0,0.4422,-22.6960,1
MeanReversion,650,165.2593,0,0.9763,-21.7198,1
MeanReversion,651,166.8727,1,0.0000,-21.7198,1
MeanReversion,652,167.8275,1,-0.0000,-21.7198,1
MeanReversion,653,167.6182,1,-0.0000,-21.7198,1
MeanReversion,654,166.7493,1,0.0000,-21.7198,1
MeanReversion,655,168.8677,2,-0.0007,-21.7205,1
MeanReversion,656,168.8688,2,0.0208,-21.6997,1
MeanReversion,657,168.8337,2,0.0378,-21.6619,1
MeanReversion,658,168.7699,2,-0.0694,-21.7313,1
MeanReversion,659,168.8871,2,0.0963,-21.6350,1
MeanReversion,660,168.7244,2,0.2951,-21.3398,1
MeanReversion,661,168.2264,1,-0.0000,-21.3398,1
MeanReversion,662,167.7748,1,-0.0000,-21.3398,1
MeanReversion,663,167.7570,1,-0.0000,-21.3398,1
MeanReversion,664,167.3316,1,-0.0000,-21.3398,1
MeanReversion,665,166.7920,1,0.0000,-21.3398,1
MeanReversion,666,166.9347,1,-0.0000,-21.3398,1
MeanReversion,667,166.7811,1,0.0000,-21.3398,1
MeanReversion,668,168.0425,1,-0.0000,-21.3398,1
MeanReversion,669,165.9167,0,0.5874,-20.7525,1
MeanReversion,670,166.8913,1,0.0000,-20.7525,1
MeanReversion,671,167.9408,1,-0.0000,-20.7525,1
MeanReversion,672,166.2822,0,-0.1149,-20.8674,1
MeanReversion,673,166.0911,0,-0.1231,-20.9905,1
MeanReversion,674,165.8866,0,-0.6168,-21.6073,1
MeanReversion,675,164.8634,0,-0.2840,-21.8913,1
MeanReversion,676,164.3952,0,-0.4325,-22.3238,1
MeanReversion,677,163.6842,0,0.9865,-21.3373,1
MeanReversion,678,165.2989,0,0.5328,-20.8045,1
MeanReversion,679,166.1797,1,0.0000,-20.8045,1
MeanReversion,680,167.2852,1,0.0000,-20.8045,1
MeanReversion,681,167.8954,2,0.5365,-20.2679,1
MeanReversion,682,166.9946,1,-0.0000,-20.2679,1
MeanReversion,683,166.6224,1,0.0000,-20.2679,1
MeanReversion,684,167.0800,1,-0.0000,-20.2679,1
MeanReversion,685,166.1455,1,0.0000,-20.2679,1
MeanReversion,686,166.8058,1,-0.0000,-20.2679,1
MeanReversion,687,166.6704,1,-0.0000,-20.2679,1
MeanReversion,688,166.4342,1,0.0000,-20.2679,1
MeanReversion,689,167.0784,1,0.0000,-20.2679,1
MeanReversion,690,167.4771,2,0.1585,-20.1094,1
MeanReversion,691,167.2117,1,0.0000,-20.1094,1
MeanReversion,692,168.1757,2,0.5212,-19.5883,1
MeanReversion,693,167.2993,1,0.0000,-19.5883,1
MeanReversion,694,167.8242,2,-0.2863,-19.8746,1
MeanReversion,695,168.3047,2,0.1579,-19.7167,1
MeanReversion,696,168.0390,2,-0.1524,-19.8691,1
MeanReversion,697,168.2951,2,0.6052,-19.2640,1
MeanReversion,698,167.2767,1,0.0000,-19.2640,1
MeanReversion,699,168.0492,2,0.0912,-19.1728,1
MeanReversion,700,167.8960,1,-0.0000,-19.1728,1
MeanReversion,701,165.9941,0,1.6948,-17.4780,2
MeanReversion,702,168.8074,2,1.4494,-16.0285,2
MeanReversion,703,166.3607,0,-2.7405,-18.7690,2
MeanReversion,704,161.8015,0,-3.0924,-21.8615,2
MeanReversion,705,156.7979,0,0.9466,-20.9148,2
MeanReversion,706,158.2822,0,-2.6377,-23.5526,2
MeanReversion,707,154.1072,0,3.1995,-20.3531,2
MeanReversion,708,159.0378,0,-4.1371,-24.4901,2
MeanReversion,709,152.4583,0,3.1193,-21.3708,2
MeanReversion,710,157.2140,0,0.1904,-21.1804,2
MeanReversion,711,157.5133,0,-0.3961,-21.5765,2
MeanReversion,712,156.8894,0,-1.2547,-22.8312,2
MeanReversion,713,154.9209,0,0.5575,-22.2737,2
MeanReversion,714,155.7846,0,-0.2867,-22.5604,2
MeanReversion,715,155.3380,0,1.9159,-20.6445,2
MeanReversion,716,158.3141,1,0.0000,-20.6445,2
MeanReversion,717,158.3231,1,0.0000,-20.6445,2
MeanReversion,718,158.4403,1,-0.0000,-20.6445,2
MeanReversion,719,157.0157,1,-0.0000,-20.6445,2
MeanReversion,720,156.5111,1,0.0000,-20.6445,2
MeanReversion,721,157.1008,1,-0.0000,-20.6445,2
MeanReversion,722,151.6365,0,-2.8874,-23.5319,2
MeanReversion,723,147.2583,0,1.2876,-22.2443,2
MeanReversion,724,149.1543,0,0.1199,-22.1244,2
MeanReversion,725,149.3332,0,-0.5931,-22.7175,2
MeanReversion,726,148.4475,0,-0.1876,-22.9050,2
MeanReversion,727,148.1691,0,0.4785,-22.4265,2
MeanReversion,728,148.8781,0,-1.3118,-23.7383,2
MeanReversion,729,146.9251,0,-1.8163,-25.5547,2
MeanReversion,730,144.2564,0,0.1759,-25.3787,2
MeanReversion,731,144.5102,0,-2.2620,-27.6407,2
MeanReversion,732,141.2414,0,0.6309,-27.0099,2
MeanReversion,733,142.1324,0,-3.8285,-30.8383,2
MeanReversion,734,136.6909,0,2.0146,-28.8238,2
MeanReversion,735,139.4447,0,0.7774,-28.0464,2
MeanReversion,736,140.5287,0,0.3091,-27.7373,2
MeanReversion,737,140.9631,0,1.8546,-25.8826,2
MeanReversion,738,143.5774,1,0.0000,-25.8826,2
MeanReversion,739,148.2401,1,0.0000,-25.8826,2
MeanReversion,740,150.9495,1,-0.0000,-25.8826,2
MeanReversion,741,145.0931,1,-0.0000,-25.8826,2
